"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","season","DATE","STATION","NAME","PRCP","SNOW","SNWD","TMAX","TMIN"
"2641",187,"2019-07-13 18:41:46.0340","2019-07-13 18:44:53.9870","3059","Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,"3064","Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,29170,"Subscriber",1967,2,"summer","2019-07-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,21.1
"2642",1250,"2019-07-08 18:17:03.1070","2019-07-08 18:37:53.5350","168","W 18 St & 6 Ave",40.73971301,-73.99456405,"312","Allen St & Stanton St",40.722055,-73.989111,33764,"Subscriber",1989,2,"summer","2019-07-08","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,25.6,20
"2643",1322,"2019-07-05 14:35:09.3450","2019-07-05 14:57:12.2830","3110","Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,"354","Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,20565,"Customer",1991,2,"summer","2019-07-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2644",1098,"2019-07-18 14:38:58.7680","2019-07-18 14:57:17.4280","3362","Madison Ave & E 82 St",40.7781314,-73.96069399,"529","W 42 St & 8 Ave",40.7575699,-73.99098507,38063,"Subscriber",1982,1,"summer","2019-07-18","USW00094728","NY CITY CENTRAL PARK, NY US",13,0,0,26.1,21.7
"2645",477,"2019-07-09 17:37:16.7040","2019-07-09 17:45:14.0530","382","University Pl & E 14 St",40.73492695,-73.99200509,"3718","E 11 St & Avenue B",40.7274642069239,-73.9795041829348,15545,"Subscriber",1980,1,"summer","2019-07-09","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,20.6
"2646",925,"2019-07-03 07:46:04.7160","2019-07-03 08:01:30.4850","3259","9 Ave & W 28 St",40.7493702419328,-73.9992338418961,"327","Vesey Pl & River Terrace",40.7153379,-74.01658354,25452,"Subscriber",1987,1,"summer","2019-07-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,23.9
"2647",614,"2019-07-25 12:33:16.1290","2019-07-25 12:43:30.8300","3641","Broadway & W 25 St",40.7428687731211,-73.9891862869263,"529","W 42 St & 8 Ave",40.7575699,-73.99098507,34316,"Subscriber",1991,1,"summer","2019-07-25","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,28.9,21.1
"2648",322,"2019-07-24 17:22:20.3480","2019-07-24 17:27:43.1470","3727","Frost St & Meeker Ave",40.7176619708399,-73.948800265789,"3082","Hope St & Union Ave",40.71167351,-73.95141312,14828,"Subscriber",1985,2,"summer","2019-07-24","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,28.3,19.4
"2649",384,"2019-07-05 12:49:25.5480","2019-07-05 12:55:50.3180","3521","Lenox Ave & W 111 St",40.7987859,-73.9523,"3496","1 Ave & E 110 St",40.7923272,-73.9383,38864,"Subscriber",1988,1,"summer","2019-07-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2650",862,"2019-07-19 08:56:29.9810","2019-07-19 09:10:52.1940","308","St James Pl & Oliver St",40.71307916,-73.99851193,"327","Vesey Pl & River Terrace",40.7153379,-74.01658354,21305,"Subscriber",1969,0,"summer","2019-07-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.8,21.7
"2651",802,"2019-07-31 11:50:22.5240","2019-07-31 12:03:45.1820","334","W 20 St & 7 Ave",40.74238787,-73.99726235,"478","11 Ave & W 41 St",40.76030096,-73.99884222,30062,"Subscriber",1989,1,"summer","2019-07-31","USW00094728","NY CITY CENTRAL PARK, NY US",9.1,0,0,30.6,21.1
"2652",1043,"2019-07-01 17:07:43.1100","2019-07-01 17:25:06.1360","309","Murray St & West St",40.7149787,-74.013012,"128","MacDougal St & Prince St",40.72710258,-74.00297088,18583,"Subscriber",1952,2,"summer","2019-07-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,18.3
"2653",668,"2019-07-03 17:51:55.2690","2019-07-03 18:03:03.6640","3549","Grand Ave & Bergen St",40.678045,-73.962408,"3050","Putnam Ave & Throop Ave",40.6851532,-73.94111,39791,"Subscriber",1988,2,"summer","2019-07-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,23.9
"2654",591,"2019-07-04 13:09:49.0250","2019-07-04 13:19:40.2540","3671","E 81 St & 2 Ave",40.7747794489573,-73.9542746543884,"3424","E 106 St & Lexington Ave",40.791976,-73.945993,19860,"Subscriber",1994,1,"summer","2019-07-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.2,23.3
"2655",368,"2019-07-03 07:34:19.9470","2019-07-03 07:40:28.4180","441","E 52 St & 2 Ave",40.756014,-73.967416,"520","W 52 St & 5 Ave",40.75992262,-73.97648516,35274,"Subscriber",1982,1,"summer","2019-07-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,23.9
"2656",507,"2019-07-03 11:41:45.0870","2019-07-03 11:50:12.6390","3783","Cliff St & Fulton St",40.70838,-74.00495,"3256","Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,30867,"Subscriber",1959,1,"summer","2019-07-03","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,23.9
"2657",2718,"2019-07-02 12:55:54.7710","2019-07-02 13:41:13.2930","3136","5 Ave & E 63 St",40.766368,-73.971518,"3282","5 Ave & E 88 St",40.78307,-73.95939,28049,"Customer",1969,0,"summer","2019-07-02","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,29.4,21.7
"2658",782,"2019-07-15 14:01:01.8270","2019-07-15 14:14:04.0360","317","E 6 St & Avenue B",40.72453734,-73.98185424,"151","Cleveland Pl & Spring St",40.722103786686,-73.997249007225,38119,"Subscriber",1951,1,"summer","2019-07-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,20
"2659",205,"2019-07-05 14:30:17.2800","2019-07-05 14:33:42.3430","3664","North Moore St & Greenwich St",40.7201952143746,-74.0103006362915,"327","Vesey Pl & River Terrace",40.7153379,-74.01658354,16589,"Subscriber",1986,1,"summer","2019-07-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2660",169,"2019-07-14 16:06:26.4890","2019-07-14 16:09:15.8480","3747","E 84 St & 3 Ave",40.7775537429889,-73.9551275968552,"3671","E 81 St & 2 Ave",40.7747794489573,-73.9542746543884,32960,"Subscriber",1994,1,"summer","2019-07-14","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.7,24.4
"2661",234,"2019-07-13 06:14:47.8210","2019-07-13 06:18:42.0080","426","West St & Chambers St",40.71754834,-74.01322069,"3256","Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,17783,"Subscriber",1971,1,"summer","2019-07-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,21.1
"2662",1745,"2019-07-26 22:27:02.7020","2019-07-26 22:56:08.2510","360","William St & Pine St",40.70717936,-74.00887308,"217","Old Fulton St",40.70277159,-73.99383605,30645,"Subscriber",1993,1,"summer","2019-07-26","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.1,20.6
"2663",876,"2019-07-05 23:13:39.0220","2019-07-05 23:28:15.5430","3177","W 84 St & Broadway",40.7867947,-73.977112,"3547","Broadway & Moylan Pl",40.8143256,-73.9590255,33949,"Subscriber",1955,2,"summer","2019-07-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2664",454,"2019-07-13 20:18:27.8090","2019-07-13 20:26:01.9040","3686","Gansevoort St & Hudson St",40.739448201304,-74.0050703287125,"3686","Gansevoort St & Hudson St",40.739448201304,-74.0050703287125,16597,"Subscriber",1993,1,"summer","2019-07-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,21.1
"2665",131,"2019-07-11 17:55:06.9050","2019-07-11 17:57:18.5960","3066","Tompkins Ave & Hopkins St",40.69957608,-73.94708417,"3065","Union Ave & Wallabout St",40.70029511,-73.95032283,34207,"Subscriber",1994,1,"summer","2019-07-11","USW00094728","NY CITY CENTRAL PARK, NY US",20.1,0,0,30.6,22.8
"2666",956,"2019-07-15 18:35:31.1670","2019-07-15 18:51:27.3600","472","E 32 St & Park Ave",40.7457121,-73.98194829,"302","Avenue D & E 3 St",40.72082834,-73.97793172,28687,"Subscriber",1989,1,"summer","2019-07-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,20
"2667",270,"2019-07-09 07:24:52.6300","2019-07-09 07:29:22.8540","481","S 3 St & Bedford Ave",40.71260486,-73.96264403,"3096","Union Ave & N 12 St",40.71924,-73.95242,28602,"Subscriber",1988,1,"summer","2019-07-09","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,20.6
"2668",1050,"2019-07-05 14:13:09.7800","2019-07-05 14:30:39.9510","282","Kent Ave & S 11 St",40.7076449441757,-73.9684152603149,"390","Duffield St & Willoughby St",40.69221589,-73.9842844,34220,"Subscriber",1968,2,"summer","2019-07-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2669",519,"2019-07-08 21:47:57.9890","2019-07-08 21:56:37.6470","469","Broadway & W 53 St",40.76344058,-73.98268129,"422","W 59 St & 10 Ave",40.770513,-73.988038,39141,"Subscriber",1986,1,"summer","2019-07-08","USW00094728","NY CITY CENTRAL PARK, NY US",1,0,0,25.6,20
"2670",746,"2019-07-25 20:55:08.5980","2019-07-25 21:07:34.8740","313","Washington Ave & Park Ave",40.69610226,-73.96751037,"3574","Prospect Pl & Underhill Ave",40.6769694,-73.96579,39880,"Subscriber",1963,2,"summer","2019-07-25","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,28.9,21.1
"2671",616,"2019-07-02 06:10:44.4780","2019-07-02 06:21:01.0600","3236","W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,"305","E 58 St & 3 Ave",40.76095756,-73.96724467,14654,"Subscriber",1962,1,"summer","2019-07-02","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,29.4,21.7
"2672",1297,"2019-07-24 12:59:49.5350","2019-07-24 13:21:27.0590","293","Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,"403","E 2 St & 2 Ave",40.72502876,-73.99069656,27131,"Subscriber",1958,2,"summer","2019-07-24","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,28.3,19.4
"2673",1597,"2019-07-16 10:10:58.1990","2019-07-16 10:37:35.7860","450","W 49 St & 8 Ave",40.76227205,-73.98788205,"377","6 Ave & Canal St",40.72243797,-74.00566443,39216,"Subscriber",1989,1,"summer","2019-07-16","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.8,22.2
"2674",725,"2019-07-13 16:42:18.6920","2019-07-13 16:54:23.8710","3414","Bergen St & Flatbush Ave",40.6809447234773,-73.9756733179092,"3795","10 St & 2 Ave",40.671907,-73.993612,32311,"Subscriber",1990,2,"summer","2019-07-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,21.1
"2675",694,"2019-07-23 17:12:10.7640","2019-07-23 17:23:45.5830","486","Broadway & W 29 St",40.7462009,-73.98855723,"3718","E 11 St & Avenue B",40.7274642069239,-73.9795041829348,39550,"Subscriber",1988,2,"summer","2019-07-23","USW00094728","NY CITY CENTRAL PARK, NY US",13.5,0,0,23.3,19.4
"2676",240,"2019-07-19 21:35:12.8180","2019-07-19 21:39:13.3140","491","E 24 St & Park Ave S",40.74096374,-73.98602213,"486","Broadway & W 29 St",40.7462009,-73.98855723,25449,"Subscriber",1963,2,"summer","2019-07-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.8,21.7
"2677",221,"2019-07-24 17:08:36.9370","2019-07-24 17:12:18.5790","305","E 58 St & 3 Ave",40.76095756,-73.96724467,"3142","1 Ave & E 62 St",40.7612274,-73.96094022,14534,"Subscriber",1992,1,"summer","2019-07-24","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,28.3,19.4
"2678",679,"2019-07-30 18:41:34.8970","2019-07-30 18:52:53.9240","435","W 21 St & 6 Ave",40.74173969,-73.99415556,"496","E 16 St & 5 Ave",40.73726186,-73.99238967,34344,"Subscriber",1986,2,"summer","2019-07-30","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,33.3,25.6
"2679",220,"2019-07-07 18:40:57.7160","2019-07-07 18:44:38.6270","350","Clinton St & Grand St",40.71559509,-73.9870295,"361","Allen St & Hester St",40.71605866,-73.99190759,29111,"Subscriber",1992,1,"summer","2019-07-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2680",763,"2019-07-09 08:32:53.8110","2019-07-09 08:45:37.7840","478","11 Ave & W 41 St",40.76030096,-73.99884222,"173","Broadway & W 49 St",40.7606832709659,-73.9845272898674,32534,"Subscriber",1984,1,"summer","2019-07-09","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,20.6
"2681",1151,"2019-07-28 15:30:37.1400","2019-07-28 15:49:49.0900","3403","4 Ave & 9 St",40.6705135,-73.98876585,"119","Park Ave & St Edwards St",40.69608941,-73.97803415,31662,"Subscriber",1994,1,"summer","2019-07-28","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,31.1,21.7
"2682",1730,"2019-07-07 20:40:31.4860","2019-07-07 21:09:21.9340","258","DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,"3100","Nassau Ave & Newell St",40.7248125644002,-73.947526216507,28707,"Subscriber",1978,2,"summer","2019-07-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2683",125,"2019-07-26 16:57:41.0640","2019-07-26 16:59:46.3950","3057","Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,"3056","Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,33408,"Subscriber",1990,1,"summer","2019-07-26","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.1,20.6
"2684",110,"2019-07-07 11:59:56.2270","2019-07-07 12:01:47.1710","504","1 Ave & E 16 St",40.73221853,-73.98165557,"2003","1 Ave & E 18 St",40.7338121919663,-73.9805442094803,31955,"Subscriber",1948,1,"summer","2019-07-07","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30,22.2
"2685",129,"2019-07-25 19:17:22.0900","2019-07-25 19:19:31.4590","3301","Columbus Ave & W 95 St",40.7919557,-73.968087,"3283","W 89 St & Columbus Ave",40.7882213,-73.97041561,27535,"Subscriber",1992,2,"summer","2019-07-25","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,28.9,21.1
"2686",142,"2019-07-26 09:49:44.3010","2019-07-26 09:52:07.1450","380","W 4 St & 7 Ave S",40.73401143,-74.00293877,"223","W 13 St & 7 Ave",40.73781509,-73.99994661,38653,"Subscriber",2000,1,"summer","2019-07-26","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.1,20.6
"2687",499,"2019-07-27 10:09:02.9560","2019-07-27 10:17:22.4340","3131","E 68 St & 3 Ave",40.7671284034954,-73.9622461795807,"520","W 52 St & 5 Ave",40.75992262,-73.97648516,28995,"Subscriber",1994,1,"summer","2019-07-27","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,22.2
"2688",1684,"2019-07-04 11:31:15.0420","2019-07-04 11:59:19.0870","3300","Prospect Park West & 8 St",40.6651468153379,-73.9763760566711,"3300","Prospect Park West & 8 St",40.6651468153379,-73.9763760566711,29891,"Customer",1992,1,"summer","2019-07-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.2,23.3
"2689",1826,"2019-07-02 15:17:16.9570","2019-07-02 15:47:43.1660","3160","Central Park West & W 76 St",40.77896784,-73.97374737,"3143","5 Ave & E 78 St",40.7763214218227,-73.9642739295959,32625,"Customer",1992,2,"summer","2019-07-02","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,29.4,21.7
"2690",333,"2019-07-02 08:36:04.4050","2019-07-02 08:41:38.2640","482","W 15 St & 7 Ave",40.73935542,-73.99931783,"497","E 17 St & Broadway",40.73704984,-73.99009296,29366,"Subscriber",1965,2,"summer","2019-07-02","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,29.4,21.7
"2691",153,"2019-07-30 08:52:13.9830","2019-07-30 08:54:47.4020","319","Fulton St & Broadway",40.711066,-74.009447,"264","Maiden Ln & Pearl St",40.70706456,-74.00731853,35169,"Subscriber",1962,1,"summer","2019-07-30","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,33.3,25.6
"2692",340,"2019-07-11 20:15:08.3430","2019-07-11 20:20:48.8070","408","Market St & Cherry St",40.71076228,-73.99400398,"316","Fulton St & William St",40.70955958,-74.00653609,38438,"Subscriber",1992,1,"summer","2019-07-11","USW00094728","NY CITY CENTRAL PARK, NY US",20.1,0,0,30.6,22.8
"2693",1022,"2019-07-29 12:23:24.8390","2019-07-29 12:40:27.8050","3087","Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,"3081","Graham Ave & Grand St",40.711863,-73.944024,27310,"Subscriber",1990,1,"summer","2019-07-29","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.2,22.8
"2694",373,"2019-07-22 07:50:21.4170","2019-07-22 07:56:34.8000","355","Bayard St & Baxter St",40.71602118,-73.99974372,"293","Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,26841,"Subscriber",1977,1,"summer","2019-07-22","USW00094728","NY CITY CENTRAL PARK, NY US",42.2,0,0,32.2,22.2
"2695",1809,"2019-07-18 15:35:23.9930","2019-07-18 16:05:33.4890","493","W 45 St & 6 Ave",40.7568001,-73.98291153,"3168","Central Park West & W 85 St",40.78472675,-73.96961715,28905,"Subscriber",1954,1,"summer","2019-07-18","USW00094728","NY CITY CENTRAL PARK, NY US",13,0,0,26.1,21.7
"2696",995,"2019-07-12 17:16:16.3720","2019-07-12 17:32:51.7630","514","12 Ave & W 40 St",40.76087502,-74.00277668,"3166","Riverside Dr & W 72 St",40.7805779901033,-73.9856243133545,26024,"Subscriber",1972,1,"summer","2019-07-12","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,22.2
"2697",581,"2019-07-26 08:32:35.0650","2019-07-26 08:42:16.3810","3747","E 84 St & 3 Ave",40.7775537429889,-73.9551275968552,"3137","5 Ave & E 73 St",40.77282817,-73.96685276,19003,"Subscriber",1984,2,"summer","2019-07-26","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.1,20.6
"2698",782,"2019-07-16 21:21:08.1540","2019-07-16 21:34:10.6060","519","Pershing Square North",40.751873,-73.977706,"3132","E 59 St & Madison Ave",40.76350532,-73.97109243,38493,"Subscriber",1974,2,"summer","2019-07-16","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.8,22.2
"2699",900,"2019-07-15 08:08:52.9620","2019-07-15 08:23:53.5970","252","MacDougal St & Washington Sq",40.73226398,-73.99852205,"267","Broadway & W 36 St",40.75097711,-73.98765428,17519,"Subscriber",1978,1,"summer","2019-07-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,20
"2700",808,"2019-07-06 12:17:45.5960","2019-07-06 12:31:13.5970","481","S 3 St & Bedford Ave",40.71260486,-73.96264403,"3755","DeKalb Ave & Franklin Ave",40.6906480708294,-73.9574617892504,29891,"Subscriber",1988,1,"summer","2019-07-06","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.2,24.4
"2701",379,"2019-07-29 17:26:59.4240","2019-07-29 17:33:19.1460","3328","W 100 St & Manhattan Ave",40.795,-73.9645,"3357","W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,24960,"Subscriber",1969,2,"summer","2019-07-29","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.2,22.8
"2702",1454,"2019-07-14 18:32:27.5630","2019-07-14 18:56:42.2700","436","Hancock St & Bedford Ave",40.68216564,-73.95399026,"436","Hancock St & Bedford Ave",40.68216564,-73.95399026,38287,"Subscriber",1978,1,"summer","2019-07-14","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.7,24.4
"2703",950,"2019-07-15 20:28:13.4200","2019-07-15 20:44:04.3790","405","Washington St & Gansevoort St",40.739323,-74.008119,"417","Barclay St & Church St",40.71291224,-74.01020234,38165,"Customer",1993,1,"summer","2019-07-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,20
"2704",469,"2019-07-16 17:04:04.6110","2019-07-16 17:11:53.6560","3093","N 6 St & Bedford Ave",40.71745169,-73.95850939,"3108","Nassau Ave & Russell St",40.72557,-73.94434,38543,"Subscriber",1993,2,"summer","2019-07-16","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,32.8,22.2
"2705",1724,"2019-07-01 18:05:01.8780","2019-07-01 18:33:46.8640","447","8 Ave & W 52 St",40.76370739,-73.9851615,"3357","W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,39119,"Subscriber",1996,2,"summer","2019-07-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,18.3
"2706",748,"2019-07-18 16:55:01.5620","2019-07-18 17:07:29.8940","507","E 25 St & 2 Ave",40.73912601,-73.97973776,"393","E 5 St & Avenue C",40.72299208,-73.97995466,39159,"Subscriber",1982,1,"summer","2019-07-18","USW00094728","NY CITY CENTRAL PARK, NY US",13,0,0,26.1,21.7
"2707",1174,"2019-07-10 15:07:33.6300","2019-07-10 15:27:08.4570","392","Jay St & Tech Pl",40.695065,-73.987167,"224","Spruce St & Nassau St",40.71146364,-74.00552427,32979,"Customer",1969,0,"summer","2019-07-10","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.1,23.3
"2708",464,"2019-07-12 17:38:14.2670","2019-07-12 17:45:58.6560","223","W 13 St & 7 Ave",40.73781509,-73.99994661,"459","W 20 St & 11 Ave",40.746745,-74.007756,38527,"Subscriber",1994,1,"summer","2019-07-12","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,22.2
"2709",656,"2019-07-27 13:44:16.6940","2019-07-27 13:55:13.5000","531","Forsyth St & Broome St",40.71893904,-73.99266288,"3711","E 13 St & Avenue A",40.7296672939298,-73.9806796610355,31463,"Subscriber",1957,1,"summer","2019-07-27","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,22.2
"2710",711,"2019-07-01 17:23:11.9430","2019-07-01 17:35:03.0770","472","E 32 St & Park Ave",40.7457121,-73.98194829,"445","E 10 St & Avenue A",40.72740794,-73.98142006,26514,"Subscriber",1994,1,"summer","2019-07-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,29.4,18.3
"2711",716,"2019-07-26 21:10:44.4130","2019-07-26 21:22:40.8550","496","E 16 St & 5 Ave",40.73726186,-73.99238967,"507","E 25 St & 2 Ave",40.73912601,-73.97973776,39822,"Subscriber",1994,1,"summer","2019-07-26","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,31.1,20.6
"2712",1835,"2019-07-12 09:55:20.2840","2019-07-12 10:25:55.6150","3077","Stagg St & Union Ave",40.70877084,-73.95095259,"116","W 17 St & 8 Ave",40.74177603,-74.00149746,30645,"Subscriber",1994,1,"summer","2019-07-12","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,30.6,22.2
"2713",1342,"2019-07-24 21:06:15.0040","2019-07-24 21:28:37.1840","410","Suffolk St & Stanton St",40.72066442,-73.98517977,"319","Fulton St & Broadway",40.711066,-74.009447,26101,"Customer",1988,1,"summer","2019-07-24","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,28.3,19.4
"2714",705,"2019-07-24 18:50:17.6050","2019-07-24 19:02:02.9690","335","Washington Pl & Broadway",40.72903917,-73.99404649,"2012","E 27 St & 1 Ave",40.739445,-73.976806,30061,"Subscriber",1994,1,"summer","2019-07-24","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,28.3,19.4
